City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Avera,US,2021-10-03 23:09:58,33.194,-82.5271,80.47,61,96,5.32
296,Hamilton,US,2021-10-03 23:09:58,39.1834,-84.5333,71.01,88,90,1.01
297,Lata,PT,2021-10-03 23:06:02,40.1629,-8.3327,56.8,82,61,1.54
298,Basco,PH,2021-10-03 23:09:58,20.4487,121.9702,84.51,78,95,22.53
299,Kovdor,RU,2021-10-03 23:09:59,67.5662,30.4758,43.99,83,100,11.74
300,Chiang Khong,TH,2021-10-03 23:09:59,20.2613,100.4046,70.54,99,67,0.85
301,Safut,JO,2021-10-03 23:09:59,32.0336,35.8332,63.52,88,5,3.44
302,Louis Trichardt,ZA,2021-10-03 23:10:00,-23.0439,29.9032,55.11,95,99,8.9
303,Bambous Virieux,MU,2021-10-03 23:05:37,-20.3428,57.7575,72.21,81,31,14.38
304,Twin Falls,US,2021-10-03 23:10:01,42.3505,-114.6445,75.31,13,1,6.91
305,Milkovo,RU,2021-10-03 23:10:01,54.7167,158.6167,46.96,79,100,10.8
306,Yantal,RU,2021-10-03 23:10:03,56.8471,105.2542,32.85,94,100,1.28
307,Pingliang,CN,2021-10-03 23:07:18,35.5392,106.6861,49.35,87,100,11.5
308,Aasiaat,GL,2021-10-03 23:10:04,68.7098,-52.8699,25.63,72,99,3.62
309,Mana,GF,2021-10-03 23:10:04,5.6592,-53.7767,81.63,78,41,10.8
310,Sao Filipe,CV,2021-10-03 23:10:04,14.8961,-24.4956,80.73,77,73,3.96
311,Juneau,US,2021-10-03 23:05:57,58.3019,-134.4197,46.22,92,75,12.66
312,Uige,AO,2021-10-03 23:10:05,-7.6087,15.0613,68.74,81,61,2.13
313,Constitucion,CL,2021-10-03 23:10:05,-35.3333,-72.4167,53.4,73,0,16.24
314,Weligama,LK,2021-10-03 23:08:41,5.9667,80.4167,77.2,88,90,6.53
315,Virginia Beach,US,2021-10-03 23:05:15,36.8529,-75.978,80.65,68,75,6.91
316,Hami,CN,2021-10-03 23:05:12,42.8,93.45,45.43,34,0,2.59
317,West Wendover,US,2021-10-03 23:10:06,40.7391,-114.0733,72.61,15,1,6.91
318,Ostuni,IT,2021-10-03 23:10:07,40.7276,17.5764,69.58,82,30,8.57
319,Cidreira,BR,2021-10-03 23:10:07,-30.1811,-50.2056,63.41,92,100,15.75
320,Mamallapuram,IN,2021-10-03 23:07:34,12.6264,80.1722,80.65,83,26,4.27
321,Cabedelo,BR,2021-10-03 23:06:41,-6.9811,-34.8339,77.67,80,7,12.44
322,Mayahi,NE,2021-10-03 23:10:08,13.9553,7.6712,88.68,21,0,2.68
323,Caluquembe,AO,2021-10-03 23:10:08,-13.7833,14.6833,60.33,71,9,1.45
324,Corinto,GR,2021-10-03 23:10:09,37.9407,22.9573,64.69,65,75,3.83
325,Sur,OM,2021-10-03 23:10:09,22.5667,59.5289,82.47,77,99,14.05
326,Mogok,MM,2021-10-03 23:10:09,22.9167,96.5,64.33,98,100,2.68
327,Pochutla,MX,2021-10-03 23:05:33,15.7432,-96.4661,88.83,73,43,5.03
328,Curup,ID,2021-10-03 23:10:10,-3.4667,102.5333,66.63,96,100,1.21
329,Palenque,MX,2021-10-03 23:10:10,17.5167,-91.9667,87.96,66,40,0.0
330,Giovinazzo,IT,2021-10-03 23:10:11,41.1864,16.6674,67.82,79,0,5.75
331,Kalmunai,LK,2021-10-03 23:07:35,7.4167,81.8167,78.44,86,100,3.58
332,Jaru,BR,2021-10-03 23:05:14,-10.4389,-62.4664,79.86,70,91,3.36
333,Saint-Joseph,RE,2021-10-03 23:10:11,-21.3667,55.6167,70.18,81,23,9.53
334,Kondinskoye,RU,2021-10-03 23:10:12,59.6481,67.41,28.76,87,52,9.08
335,Sarkand,KZ,2021-10-03 23:10:12,45.41,79.9186,41.59,39,100,4.05
336,Padang,ID,2021-10-03 23:10:12,-0.9492,100.3543,73.45,87,91,3.36
337,Seoul,KR,2021-10-03 23:08:40,37.5683,126.9778,77.41,67,100,4.07
338,Iskele,TR,2021-10-03 23:10:13,39.484,26.9278,60.89,67,20,12.66
339,Nome,US,2021-10-03 23:05:27,64.5011,-165.4064,37.17,55,40,5.75
340,Linguere,SN,2021-10-03 23:10:13,15.3953,-15.1193,87.17,51,57,7.05
341,Muroto,JP,2021-10-03 23:05:27,33.2833,134.15,75.94,73,12,6.24
342,Sinnamary,GF,2021-10-03 23:10:14,5.3833,-52.95,79.93,84,26,11.36
343,Cayenne,GF,2021-10-03 23:10:14,4.9333,-52.3333,84.09,77,0,4.0
344,Bafoulabe,ML,2021-10-03 23:07:21,13.8065,-10.8321,80.19,70,23,3.89
345,Baruun-Urt,MN,2021-10-03 23:10:15,46.6806,113.2792,32.99,88,10,4.68
346,Clarence Town,AU,2021-10-03 23:10:15,-32.5833,151.7833,78.06,40,21,10.76
347,Porosozero,RU,2021-10-03 23:10:15,62.7191,32.727,40.96,94,3,7.16
348,Fayaoue,NC,2021-10-03 23:10:16,-20.65,166.5333,75.47,88,0,11.03
349,Baker City,US,2021-10-03 23:10:16,44.7749,-117.8344,78.51,24,1,12.66
350,Teknaf,BD,2021-10-03 23:10:16,20.8624,92.3058,78.93,84,94,3.71
351,Taree,AU,2021-10-03 23:10:17,-31.9,152.4667,83.07,56,51,4.61
352,Dwarka,IN,2021-10-03 23:10:17,22.2394,68.9678,81.7,83,14,10.36
353,Kailua,US,2021-10-03 23:10:17,21.4022,-157.7394,85.98,68,75,14.97
354,Turtas,RU,2021-10-03 23:10:18,58.9417,69.1325,30.78,83,100,6.8
355,Rudnogorsk,RU,2021-10-03 23:10:18,57.2639,103.7519,33.66,99,100,0.45
356,Lasa,IT,2021-10-03 23:06:47,46.6166,10.7002,57.02,97,97,5.73
357,Ugoofaaru,MV,2021-10-03 23:10:19,5.6667,73.0,81.75,79,47,16.67
358,Quebec,CA,2021-10-03 23:07:34,46.8123,-71.2145,50.43,72,7,7.0
359,Hundorp,NO,2021-10-03 23:10:19,61.5552,9.9407,47.34,92,100,8.79
360,Oranjemund,NA,2021-10-03 23:10:19,-28.55,16.4333,54.27,80,19,19.06
361,Colac,AU,2021-10-03 23:10:20,-38.3333,143.5833,57.15,82,62,15.77
362,Lincoln,US,2021-10-03 23:10:20,40.8,-96.667,79.39,30,1,1.99
363,Alofi,NU,2021-10-03 23:10:20,-19.0595,-169.9187,76.44,79,72,24.54
364,Santa Marta,CO,2021-10-03 23:10:18,11.2408,-74.199,82.35,81,83,10.36
365,Ostrovnoy,RU,2021-10-03 23:10:21,68.0531,39.5131,44.44,85,17,23.29
366,Tungor,RU,2021-10-03 23:10:21,53.3808,142.9564,46.98,59,73,19.42
367,Goderich,CA,2021-10-03 23:10:22,43.7501,-81.7165,69.21,94,99,3.49
368,Tomatlan,MX,2021-10-03 23:10:22,19.9333,-105.25,83.66,77,100,5.3
369,Pitimbu,BR,2021-10-03 23:10:22,-7.4706,-34.8086,77.59,82,10,13.56
370,Kavieng,PG,2021-10-03 23:07:12,-2.5744,150.7967,83.3,69,95,5.39
371,Torrington,US,2021-10-03 23:10:23,41.8007,-73.1212,68.41,91,100,1.79
372,Moyamba,SL,2021-10-03 23:10:23,8.1667,-12.4333,74.23,97,77,1.14
373,Kokopo,PG,2021-10-03 23:10:23,-4.352,152.2633,84.25,64,97,6.98
374,Saldanha,ZA,2021-10-03 23:05:51,-33.0117,17.9442,55.2,73,0,24.36
375,San Ramon,US,2021-10-03 23:06:00,37.7799,-121.978,94.32,21,1,1.99
376,Kruisfontein,ZA,2021-10-03 23:10:24,-34.0033,24.7314,49.89,79,27,5.55
377,Barreirinhas,BR,2021-10-03 23:10:24,-2.7469,-42.8264,79.92,78,19,12.62
378,Zhigansk,RU,2021-10-03 23:06:24,66.7697,123.3711,26.08,85,99,5.88
379,Erenhot,CN,2021-10-03 23:10:25,43.6475,111.9767,44.11,43,78,2.08
380,Camabatela,AO,2021-10-03 23:10:25,-8.1881,15.375,63.64,89,68,4.32
381,Kibala,TD,2021-10-03 23:10:25,9.1104,18.3463,72.43,86,28,2.62
382,La Ronge,CA,2021-10-03 23:10:26,55.1001,-105.2842,60.22,35,23,2.59
383,Zhuhai,CN,2021-10-03 23:10:26,22.2769,113.5678,84.06,79,20,10.36
384,Kalabo,ZM,2021-10-03 23:10:26,-14.97,22.6814,70.48,61,66,5.39
385,Solyanka,RU,2021-10-03 23:10:27,46.3889,48.0176,44.55,70,0,11.18
386,Palu,ID,2021-10-03 23:10:28,-0.8917,119.8707,76.32,95,100,2.84
387,Foumbot,CM,2021-10-03 23:10:29,5.5079,10.6356,63.68,93,38,2.42
388,Yazoo City,US,2021-10-03 23:10:29,32.8551,-90.4056,83.14,76,54,4.14
389,El Bordo,CO,2021-10-03 23:10:29,2.117,-76.9821,72.73,83,64,1.83
390,Margate,GB,2021-10-03 23:06:46,51.3813,1.3862,55.04,86,0,1.01
391,Buta,CD,2021-10-03 23:10:30,2.7858,24.73,69.78,95,93,2.46
392,Saint-Georges,GD,2021-10-03 23:10:30,12.0564,-61.7485,81.73,76,36,18.72
393,Oarai,JP,2021-10-03 23:10:30,36.3167,140.6,72.05,81,1,7.63
394,Mabaruma,GY,2021-10-03 23:10:31,8.2,-59.7833,74.17,99,93,3.67
395,Guadalupe Y Calvo,MX,2021-10-03 23:10:31,26.1,-106.9667,60.93,71,100,3.11
396,Abha,SA,2021-10-03 23:10:31,18.2164,42.5053,61.05,67,0,0.0
397,Songea,TZ,2021-10-03 23:10:32,-10.6833,35.65,64.13,56,13,4.92
398,Faanui,PF,2021-10-03 23:10:32,-16.4833,-151.75,78.91,70,42,9.44
399,Ust-Nera,RU,2021-10-03 23:10:33,64.5667,143.2,25.81,80,24,2.71
400,Toamasina,MG,2021-10-03 23:10:33,-18.1667,49.3833,71.31,85,52,4.23
401,Perry,US,2021-10-03 23:07:00,37.2506,-83.1999,68.14,97,99,4.09
402,Aksarka,RU,2021-10-03 23:10:33,66.5606,67.7975,29.12,79,94,10.38
403,Iqaluit,CA,2021-10-03 23:10:34,63.7506,-68.5145,36.7,74,62,7.61
404,San Ramon De La Nueva Oran,AR,2021-10-03 23:10:34,-23.1322,-64.326,57.34,75,100,2.68
405,Canarana,BR,2021-10-03 23:10:34,-11.6847,-41.7689,76.03,45,0,6.78
406,Voh,NC,2021-10-03 23:10:35,-20.9667,164.7,85.39,58,10,6.85
407,Tevaitoa,PF,2021-10-03 23:10:35,-16.7833,-151.5,78.87,71,33,9.4
408,Natal,BR,2021-10-03 23:06:03,-5.795,-35.2094,77.65,83,20,5.75
409,Trinidad,BO,2021-10-03 23:10:36,-14.8333,-64.9,89.58,62,76,0.0
410,Boyolangu,ID,2021-10-03 23:10:36,-8.1181,111.8935,74.55,86,80,3.94
411,Poum,NC,2021-10-03 23:06:20,-20.2333,164.0167,75.27,84,0,8.39
412,Souillac,MU,2021-10-03 23:10:37,-20.5167,57.5167,72.36,84,16,11.83
413,Iquique,CL,2021-10-03 23:10:37,-20.2208,-70.1431,60.84,80,20,4.97
414,Malanje,AO,2021-10-03 23:10:37,-9.5402,16.341,67.32,73,98,7.18
415,Bangassou,CF,2021-10-03 23:10:38,4.7413,22.8184,69.4,93,51,1.21
416,Vihari,PK,2021-10-03 23:08:16,30.0333,72.35,82.2,57,4,6.11
417,Manica,FR,2021-10-03 23:10:38,49.0,-1.1667,49.41,93,2,7.2
418,Komsomolskiy,UZ,2021-10-03 23:05:51,40.4272,71.7189,56.12,47,96,2.3
419,Winnemucca,US,2021-10-03 23:10:39,40.973,-117.7357,82.45,7,1,3.44
420,Caravelas,BR,2021-10-03 23:10:39,-17.7125,-39.2481,76.21,80,6,13.42
421,Saint Stephen,GB,2021-10-03 23:10:39,50.3333,-4.9,54.82,87,79,12.66
422,Great Falls,US,2021-10-03 23:07:43,47.5002,-111.3008,79.99,19,1,8.99
423,Nanlong,CN,2021-10-03 23:06:20,31.3533,106.0631,70.23,77,100,10.51
424,Bandarbeyla,SO,2021-10-03 23:07:21,9.4942,50.8122,78.67,81,62,21.34
425,Kamina,CD,2021-10-03 23:10:40,-8.7386,24.9906,64.4,94,100,2.98
426,Gorontalo,ID,2021-10-03 23:10:40,0.5412,123.0595,76.55,91,100,2.13
427,Pandan,PH,2021-10-03 23:10:41,14.0453,124.1694,81.23,86,100,18.12
428,Kahului,US,2021-10-03 23:10:41,20.8947,-156.47,84.22,74,40,27.63
429,Weatherford,US,2021-10-03 23:10:41,32.7593,-97.7972,83.79,49,84,4.0
430,Ancud,CL,2021-10-03 23:10:42,-41.8697,-73.8203,47.73,81,77,7.31
431,Yatou,CN,2021-10-03 23:10:42,37.15,122.3833,73.76,93,100,17.29
432,Dungarpur,IN,2021-10-03 23:10:43,23.8333,73.7167,77.72,72,7,4.9
433,Goundam,ML,2021-10-03 23:10:43,16.4145,-3.6708,94.55,17,99,7.2
434,Amahai,ID,2021-10-03 23:10:43,-3.3333,128.9167,78.28,79,64,1.32
435,Manaus,BR,2021-10-03 23:10:44,-3.1019,-60.025,82.9,74,40,3.44
436,Busembatia,UG,2021-10-03 23:10:44,0.7697,33.6131,62.83,96,100,2.26
437,Porto Belo,BR,2021-10-03 23:10:44,-27.1578,-48.5531,73.38,95,100,5.57
438,Hualmay,PE,2021-10-03 23:08:27,-11.0964,-77.6139,63.7,79,53,10.85
439,Aktau,KZ,2021-10-03 23:10:45,43.65,51.2,52.38,34,100,21.12
440,Umm Lajj,SA,2021-10-03 23:10:45,25.0213,37.2685,80.87,59,5,11.56
441,Salalah,OM,2021-10-03 23:10:45,17.0151,54.0924,80.69,89,75,5.75
442,Saskylakh,RU,2021-10-03 23:05:49,71.9167,114.0833,17.29,92,99,11.92
443,Narsaq,GL,2021-10-03 23:10:46,60.9167,-46.05,41.22,64,0,4.09
444,Nemuro,JP,2021-10-03 23:08:37,43.3236,145.575,62.42,83,96,30.09
445,Nouadhibou,MR,2021-10-03 23:10:46,20.931,-17.0347,75.07,66,17,20.89
446,Northam,GB,2021-10-03 23:10:47,51.0333,-4.2167,55.02,93,34,12.01
447,Trincomalee,LK,2021-10-03 23:10:47,8.5711,81.2335,78.4,86,69,10.47
448,Melfort,CA,2021-10-03 23:07:47,52.8667,-104.6177,67.66,25,4,7.23
449,Yulara,AU,2021-10-03 23:10:48,-25.2406,130.9889,66.04,26,0,8.05
450,Quesnel,CA,2021-10-03 23:10:48,52.9999,-122.5029,56.7,31,81,8.55
451,Bakel,SN,2021-10-03 23:10:48,14.905,-12.4568,84.24,51,19,6.24
452,Broken Hill,AU,2021-10-03 23:10:49,-31.95,141.4333,58.5,46,0,22.59
453,Cuiluan,CN,2021-10-03 23:10:49,47.72,128.648,37.65,85,12,2.98
454,Miraflores,MX,2021-10-03 23:10:49,19.2167,-98.8083,70.56,73,99,2.1
455,Kavaratti,IN,2021-10-03 23:10:50,10.5669,72.642,81.43,79,100,10.65
456,Roma,US,2021-10-03 23:10:50,43.2128,-75.4557,65.66,96,90,6.91
457,Baykalsk,RU,2021-10-03 23:10:51,51.5058,104.1469,33.21,72,16,5.73
458,Anadyr,RU,2021-10-03 23:10:51,64.75,177.4833,37.9,93,40,17.0
459,Itoman,JP,2021-10-03 23:06:05,26.1247,127.6694,82.78,61,40,13.8
460,San Quintin,MX,2021-10-03 23:10:51,30.4833,-115.95,77.85,47,100,7.52
461,Shimoda,JP,2021-10-03 23:10:52,34.6667,138.95,77.11,75,7,2.91
462,Stony Plain,CA,2021-10-03 23:06:47,53.5334,-114.0021,56.84,41,78,10.22
463,Aleysk,RU,2021-10-03 23:10:52,52.4926,82.7822,36.14,98,100,8.81
464,Trzebiatow,PL,2021-10-03 23:10:53,54.0615,15.2648,62.85,63,100,14.14
465,Lagoa,PT,2021-10-03 23:08:04,39.05,-27.9833,70.56,93,23,11.03
466,Russell,US,2021-10-03 23:10:53,32.3502,-85.1999,76.91,84,90,3.44
467,Wageningen,NL,2021-10-03 23:10:54,51.9667,5.6667,54.95,92,90,9.22
468,Bayanday,RU,2021-10-03 23:10:54,53.0661,105.5139,27.66,90,70,1.61
469,Aklavik,CA,2021-10-03 23:10:54,68.2191,-135.0107,34.52,97,100,16.15
470,Honiara,SB,2021-10-03 23:10:55,-9.4333,159.95,84.42,76,24,2.68
471,Honningsvag,NO,2021-10-03 23:10:55,70.9821,25.9704,48.96,76,100,42.41
472,Dakar,SN,2021-10-03 23:07:22,14.6937,-17.4441,79.68,76,21,5.97
473,Mailsi,PK,2021-10-03 23:10:56,29.8003,72.1758,83.82,55,9,7.27
474,Nong Ki,TH,2021-10-03 23:10:56,14.6868,102.538,73.45,89,99,1.34
475,Gazalkent,UZ,2021-10-03 23:10:56,41.5581,69.7708,43.16,49,0,4.03
476,Karacabey,TR,2021-10-03 23:10:34,40.2152,28.4038,58.44,86,1,4.72
477,Mathathane,BW,2021-10-03 23:10:57,-22.2687,28.7495,62.91,79,14,18.19
478,Akoupe,CI,2021-10-03 23:10:57,6.39,-3.9003,72.43,95,98,2.51
479,Byron Bay,AU,2021-10-03 23:10:57,-28.65,153.6167,82.71,44,29,13.31
480,Huarmey,PE,2021-10-03 23:10:58,-10.0681,-78.1522,64.69,80,70,10.92
481,Sept-Iles,CA,2021-10-03 23:06:11,50.2001,-66.3821,48.06,75,94,6.33
482,Gamba,GA,2021-10-03 23:10:58,-2.65,10.0,75.78,84,100,6.76
483,Berlevag,NO,2021-10-03 23:10:59,70.8578,29.0864,48.69,77,100,37.89
484,Hendaye,FR,2021-10-03 23:10:59,43.3717,-1.7738,57.0,96,20,4.61
485,Taoudenni,ML,2021-10-03 23:10:59,22.6783,-3.9836,94.75,9,58,9.8
486,Fraga,ES,2021-10-03 23:11:00,41.5229,0.3489,58.03,62,100,13.47
487,Energeticheskiy,KZ,2021-10-03 23:11:00,43.4278,77.0222,43.36,75,75,4.47
488,Sao Felix Do Xingu,BR,2021-10-03 23:11:00,-6.6447,-51.995,77.49,71,81,1.86
489,Saint Anthony,US,2021-10-03 23:11:01,45.0205,-93.218,71.92,58,1,1.99
490,Maua,BR,2021-10-03 23:11:01,-23.6678,-46.4614,64.69,95,100,7.63
491,Prince Rupert,CA,2021-10-03 23:11:01,54.3161,-130.3201,46.09,78,100,8.14
492,Goksun,TR,2021-10-03 23:06:57,38.021,36.4973,58.15,66,0,6.98
493,Yar-Sale,RU,2021-10-03 23:07:50,66.8333,70.8333,31.64,75,100,7.36
494,Nataga,CO,2021-10-03 23:11:02,2.5436,-75.8085,68.77,72,76,1.05
495,Nanzhang,CN,2021-10-03 23:11:02,31.7765,111.8386,76.15,73,0,1.92
496,Olinda,BR,2021-10-03 23:11:03,-8.0089,-34.8553,80.33,78,40,10.36
497,Camapua,BR,2021-10-03 23:11:03,-19.5314,-54.0439,84.92,41,70,3.56
498,Makakilo City,US,2021-10-03 23:11:03,21.3469,-158.0858,84.52,59,75,9.22
499,Caarapo,BR,2021-10-03 23:11:04,-22.6342,-54.8222,72.36,90,87,4.18
500,Sao Sebastiao,BR,2021-10-03 23:11:04,-23.76,-45.4097,71.11,96,88,2.98
501,Koumac,NC,2021-10-03 23:07:00,-20.5667,164.2833,80.19,71,4,9.19
502,Chicama,PE,2021-10-03 23:08:37,-7.8447,-79.1469,61.34,74,53,9.17
503,Redcliffe,AU,2021-10-03 23:10:05,-27.2307,153.0973,85.44,74,0,8.05
504,Prabumulih,ID,2021-10-03 23:11:05,-3.45,104.25,74.59,94,97,1.14
505,Matay,EG,2021-10-03 23:11:05,28.419,30.7792,71.15,62,0,15.32
506,Tateyama,JP,2021-10-03 23:06:29,34.9833,139.8667,78.1,72,6,9.01
507,Codrington,AU,2021-10-03 23:11:06,-38.2667,141.9667,51.69,81,53,20.04
508,Caborca,MX,2021-10-03 23:11:06,30.5838,-111.101,88.48,16,65,5.39
509,Lomovka,RU,2021-10-03 23:11:06,53.9194,58.3672,32.92,94,98,3.36
510,Gallipoli,TR,2021-10-03 23:11:07,40.4103,26.6708,51.66,80,16,10.4
511,Klyuchi,RU,2021-10-03 23:11:07,52.2667,79.1667,36.72,56,99,5.79
512,Coquimbo,CL,2021-10-03 23:11:08,-29.9533,-71.3436,56.93,71,0,8.05
513,Iberia,US,2021-10-03 23:11:08,29.9502,-91.7507,86.05,78,90,3.44
514,Kangaatsiaq,GL,2021-10-03 23:11:08,68.3065,-53.4641,31.98,64,100,4.94
515,Saint-Louis,SN,2021-10-03 23:11:09,16.3333,-15.0,90.57,40,60,7.43
516,Tiznit,MA,2021-10-03 23:11:09,29.5833,-9.5,62.44,82,91,4.79
517,Samalkha,IN,2021-10-03 23:11:09,29.2333,77.0167,82.35,65,72,2.39
518,Petropavlovsk-Kamchatskiy,RU,2021-10-03 23:11:10,53.0452,158.6483,54.19,50,40,17.9
519,Olafsvik,IS,2021-10-03 23:11:10,64.8945,-23.7142,40.77,90,100,31.05
520,Hauterive,FR,2021-10-03 23:11:11,46.0901,3.4459,54.36,96,100,5.32
521,Jacareacanga,BR,2021-10-03 23:11:11,-6.2222,-57.7528,81.36,57,100,2.01
522,Vila Do Maio,CV,2021-10-03 23:11:11,15.1333,-23.2167,81.0,79,39,6.78
523,Rocha,UY,2021-10-03 23:11:12,-34.4833,-54.3333,46.54,77,74,5.64
524,Carauari,BR,2021-10-03 23:11:12,-4.8828,-66.8958,81.88,72,95,2.24
525,Qianan,CN,2021-10-03 23:11:13,44.9932,124.0581,43.92,75,62,6.91
526,North Bend,US,2021-10-03 23:09:20,43.4065,-124.2243,74.91,78,1,17.27
527,Dese,ET,2021-10-03 23:11:13,11.1333,39.6333,53.98,86,88,3.13
528,Vicosa,BR,2021-10-03 23:11:14,-20.7539,-42.8819,73.58,67,68,9.26
529,Piacabucu,BR,2021-10-03 23:11:14,-10.4056,-36.4344,76.35,85,7,10.78
530,Port Moresby,PG,2021-10-03 23:11:14,-9.4431,147.1797,80.89,78,41,2.75
531,Kampong Thum,KH,2021-10-03 23:07:19,12.7111,104.8887,74.52,95,28,3.98
532,Naron,ES,2021-10-03 23:07:08,43.5167,-8.1528,58.66,87,83,8.34
533,Maniitsoq,GL,2021-10-03 23:11:15,65.4167,-52.9,38.73,67,77,4.21
534,Quatre Cocos,MU,2021-10-03 23:11:15,-20.2078,57.7625,72.09,82,42,14.34
535,Sibu,MY,2021-10-03 23:08:03,2.3,111.8167,74.21,95,100,1.61
536,Alugan,PH,2021-10-03 23:11:16,12.2188,125.4808,79.66,90,100,13.78
537,Kaeo,NZ,2021-10-03 23:11:16,-35.1,173.7833,65.32,97,100,7.54
538,Wagga Wagga,AU,2021-10-03 23:11:16,-35.1167,147.3667,58.6,76,75,17.27
539,Megion,RU,2021-10-03 23:11:17,61.0296,76.1136,32.02,94,35,8.7
540,Tomter,NO,2021-10-03 23:11:17,59.65,11.0,50.85,97,100,7.02
541,Korem,ET,2021-10-03 23:11:18,12.5058,39.5228,55.36,76,88,2.37
542,Meulaboh,ID,2021-10-03 23:09:56,4.1363,96.1285,74.35,87,68,4.79
543,Xingyi,CN,2021-10-03 23:11:18,24.1877,102.817,58.69,98,55,2.98
544,Atikokan,CA,2021-10-03 23:11:19,48.7555,-91.6216,61.95,64,19,3.11
545,Smithers,CA,2021-10-03 23:11:19,54.7804,-127.1743,46.42,44,18,8.37
546,Suntar,RU,2021-10-03 23:06:52,62.1444,117.6319,28.17,90,97,3.91
547,Iquitos,PE,2021-10-03 23:11:19,-3.7481,-73.2472,80.64,78,75,4.61
548,Puerto Madero,MX,2021-10-03 23:11:20,14.7208,-92.4215,91.6,70,20,4.61
549,Gimbi,ET,2021-10-03 23:11:20,9.1667,35.8333,53.74,98,80,3.04
550,Ewa Beach,US,2021-10-03 23:11:20,21.3156,-158.0072,85.95,59,75,9.22
551,Saint-Paul,RE,2021-10-03 23:11:21,-21.0096,55.2707,71.71,76,1,3.62
552,Ayr,GB,2021-10-03 23:11:21,55.4627,-4.6339,52.11,90,40,15.05
553,Karasuk,RU,2021-10-03 23:11:22,53.7377,78.0403,34.29,69,100,5.61
554,At-Bashi,KG,2021-10-03 23:11:22,41.1702,75.8106,41.11,87,100,1.36
555,Abonnema,NG,2021-10-03 23:11:22,4.7084,6.7931,76.53,91,98,4.34
556,Indian Head,US,2021-10-03 23:11:23,38.6001,-77.1622,80.31,80,1,0.0
557,Gualaquiza,EC,2021-10-03 23:11:03,-3.4,-78.55,66.85,97,52,2.17
558,Herat,AF,2021-10-03 23:11:23,34.5,62.0,48.24,24,0,11.48
559,Ulladulla,AU,2021-10-03 23:06:41,-35.35,150.4667,70.77,55,48,4.52
560,Borisoglebskiy,RU,2021-10-03 23:11:24,57.2586,39.1508,42.44,79,100,3.2
561,Powell River,CA,2021-10-03 23:11:24,49.8496,-124.5361,63.05,67,96,2.24
562,Owando,CG,2021-10-03 23:11:24,-0.4819,15.8999,72.68,92,85,2.51
